subject_id,title,release_year,region,tags,rating,votes,chart_rank,page_url,poster_url,poster_local,directors,casts,aliases,duration,imdb_id,source_label,crawled_at,summary
1292052,肖申克的救赎,1994,美国,"犯罪,剧情",9.7,3283296,1,https://movie.douban.com/subject/1292052/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p480747492.jpg,posters/1292052.jpg,弗兰克·德拉邦特,蒂姆·罗宾斯 / 摩根·弗里曼 / 鲍勃·冈顿 / 威廉·赛德勒 / 克兰西·布朗 / 吉尔·贝罗斯 / 马克·罗斯顿 / 詹姆斯·惠特摩 / 杰弗里·德曼 / 拉里·布兰登伯格,,142分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,
1291546,霸王别姬,1993,中国大陆 中国香港,"剧情,爱情,同性",9.6,2422302,2,https://movie.douban.com/subject/1291546/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2911205318.jpg,posters/1291546.jpg,陈凯歌,张国荣 / 张丰毅 / 巩俐 / 葛优 / 英达 / 蒋雯丽 / 吴大维 / 吕齐 / 雷汉 / 尹治,,171分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【彻夜之歌 · 推荐】
蝶衣他内心深处最大的渴望，不是一段明确的爱情，而是永恒，他追逐的，是一种执念，是一份永远不会改变的情感。
他一生扮演的虞姬，恰恰是用死亡来完成了角色的最终塑造，他在现实无法获得的永恒中，在时代洪流与命运无常中，用最极端的方式实现了永恒，实现了这永远的风华绝代。

【失白鹰 · 较差】
get不到魅力

【抹布吸 · 力荐】
我是假项羽，你才是真虞姬

【开始准备｜✓ · 力荐】
拍的实在太好，演的实在太好，以至于看完很难抽离，每个人物都很立体，人物形象非常饱满。"
1292722,泰坦尼克号,1997,美国,"剧情,爱情,灾难",9.5,2497579,3,https://movie.douban.com/subject/1292722/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p457760035.jpg,posters/1292722.jpg,詹姆斯·卡梅隆,莱昂纳多·迪卡普里奥 / 凯特·温斯莱特 / 比利·赞恩 / 凯西·贝茨 / 弗兰西丝·费舍 / 格劳瑞亚·斯图尔特 / 比尔·帕克斯顿 / 伯纳德·希尔 / 大卫·沃纳 / 维克多·加博,,194分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【微信用户 · 力荐】
🎈别否定自己，你特别好，特别温柔，特别值得

【偶然与想象 · 力荐】
不记得啥时候第一次看，给小小的我很大震撼。

【鸝鷫鎢鸐 · 推荐】
音乐满分

【咚咚丁冬 · 力荐】
重温"
1292720,阿甘正传,1994,美国,"剧情,爱情",9.5,2429552,4,https://movie.douban.com/subject/1292720/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2500944103.jpg,posters/1292720.jpg,罗伯特·泽米吉斯,汤姆·汉克斯 / 罗宾·怀特 / 加里·辛尼斯 / 麦凯尔泰·威廉逊 / 莎莉·菲尔德 / 海利·乔·奥斯蒙 / 迈克尔·康纳·亨弗里斯 / 哈罗德·G·赫瑟姆 / 山姆·安德森 / 伊俄涅·M·特雷奇,,142分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【怼怼怼 · 推荐】
再次重温依然是很美好很励志的电影，但由于刚看过了原著小说，反而令我无法打5⭐️了，美好得宛如梦幻，励志得触不可及，就这样～

【Irene.Ho · 力荐】
奔跑的人生，让人热血澎湃。

【芊芊 · 力荐】
I want to go home
Is he smart?哭了😭阿甘
Run Forrest

【沧浪之水 · 力荐】
有的人用童年治愈一生，有的人用一生治愈童年。"
1291561,千与千寻,2001,日本,"剧情,动画,奇幻",9.4,2536016,5,https://movie.douban.com/subject/1291561/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2557573348.jpg,posters/1291561.jpg,宫崎骏,柊瑠美 / 入野自由 / 夏木真理 / 菅原文太 / 中村彰男 / 玉井夕海 / 神木隆之介 / 内藤刚志 / 泽口靖子 / 我修院达也,,125分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【momotou · 力荐】
一直以来，我都非常喜爱这部电影。

【心中弟城 · 力荐】
永远的宫崎骏

【星星鸭。 · 力荐】
跟潘诚雨一起看的，他很喜欢这部电影

【打战的人不一般 · 力荐】
又看了一遍，日文名字有个“神隐”，不知道作者取这个名字有什么用意。"
1292063,美丽人生,1997,意大利,"剧情,喜剧,爱情,战争",9.5,1481975,6,https://movie.douban.com/subject/1292063/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2578474613.jpg,posters/1292063.jpg,罗伯托·贝尼尼,罗伯托·贝尼尼 / 尼可莱塔·布拉斯基 / 乔治·坎塔里尼 / 朱斯蒂诺·杜拉诺 / 赛尔乔·比尼·布斯特里克 / 玛丽萨·帕雷德斯 / 霍斯特·布赫霍尔茨 / 利迪娅·阿方西 / 朱利亚娜·洛约迪切 / 亚美利哥·丰塔尼,,116分钟(国际版),,https://movie.douban.com/top250,2026-05-06 14:00:05,"【momo · 力荐】
越看越沉重

【蟹蟹煲 · 力荐】
前半场我觉得它不配那么高的评分，后半场见证父爱的伟大；男主真的是个有趣的人吖

【拿尼加 · 力荐】
“早安，我的公主”Buongiorno Principessa！那一段太好哭了😭，浪漫至死。

感叹男主在任何时候都不曾丢失有趣的灵魂！！！非常值得学习👍👍
他的人生时时刻刻都美丽着！❤️

战争也是残酷的，愿世界和平。

【明月别吃惊鹊 · 推荐】
所以犹太人为什么要把苦难再一次加诸于其他民族身上？"
1889243,星际穿越,2014,美国 英国 加拿大,"剧情,科幻,冒险",9.4,2182839,7,https://movie.douban.com/subject/1889243/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2614988097.jpg,posters/1889243.jpg,克里斯托弗·诺兰,马修·麦康纳 / 安妮·海瑟薇 / 杰西卡·查斯坦 / 麦肯吉·弗依 / 卡西·阿弗莱克 / 迈克尔·凯恩 / 马特·达蒙 / 提莫西·查拉梅 / 艾伦·伯斯汀 / 约翰·利思戈,,169分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【豆友WiJrxhUk3k · 力荐】
这部电影还是上高中物理课的时候看的了，印象很深刻

【煜坤 · 推荐】
理论没有看懂，更多是视觉震撼和想象启发
注:作为人类，跳进黑洞也十分奇妙

【如何跨越鸿沟 · 力荐】
宇宙太孤独了

【西紅柿大王 · 推荐】
制作满分的好莱坞科幻大片。实在对（）爱价值内核不感冒 遂减一星"
1295644,这个杀手不太冷,1994,法国 美国,"剧情,动作,犯罪",9.4,2551683,8,https://movie.douban.com/subject/1295644/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2913554676.jpg,posters/1295644.jpg,吕克·贝松,让·雷诺 / 娜塔莉·波特曼 / 加里·奥德曼 / 丹尼·爱罗 / 彼得·阿佩尔 / 迈克尔·巴达鲁科 / 艾伦·格里尼 / 伊丽莎白·瑞根 / 卡尔·马图斯维奇 / 弗兰克·赛格,,133分钟(中国大陆),,https://movie.douban.com/top250,2026-05-06 14:00:05,"【豆友WqUHBIhyxM · 力荐】
夯！

【钱小胖诶呀诶呀 · 力荐】
盆栽是亮点

【Irene.Ho · 力荐】
算是我的法国电影的启蒙了。

【嘉然今天吃柯南 · 推荐】
看完《这个杀手不太冷》，我的心情像被那盆始终向阳的银皇后盆栽搅动，既沉重又温柔。莱昂，这个顶尖的杀手，有着孩童般的纯粹与怪癖，喝牛奶、坐姿僵硬，他活在世界的阴影里，直到玛蒂尔达像一道伤痕闯入他的生活。娜塔莉·波特曼那双过早褪去稚气的眼睛，让我看到了一个被家庭忽视、被命运摧残却异常坚韧的灵魂。最让我动容的并非枪林弹雨的酷炫，而是莱昂笨拙地教她喝牛奶、教她“永远要开心”时的那份小心翼翼。影片最残忍也最动人的地方在于，它让两个孤独的人在互相救赎中找到了活着的意义，却又让这份温暖在冰冷的现实面前戛然而止。莱昂最后倒在血泊中，那句“玛蒂尔达，我爱你”不仅是他生命中最人性的时刻，也让我明白：真正的爱，是让对方在废墟中长出翅膀，即使自己必须化作泥土。"
3541415,盗梦空间,2010,美国 英国,"剧情,科幻,悬疑,冒险",9.4,2324874,9,https://movie.douban.com/subject/3541415/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p513344864.jpg,posters/3541415.jpg,克里斯托弗·诺兰,莱昂纳多·迪卡普里奥 / 约瑟夫·高登-莱维特 / 艾利奥特·佩吉 / 汤姆·哈迪 / 渡边谦 / 迪利普·劳 / 基里安·墨菲 / 汤姆·贝伦杰 / 玛丽昂·歌迪亚 / 皮特·波斯尔思韦特,,148分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【spark · 力荐】
看电影的我也在梦境里了，结尾配上“Time”有一种大梦初醒的感觉！

【砸苹果的牛顿 · 还行】
3个小时的观影感受就是觉得时间过得很漫长，面对高分的电影get不到他的点，是我的问题还是电影并没有那么好啦呢🤔

【豆友4b_s0OSuI4 · 推荐】
好烧脑

【百乔 · 力荐】
至少错过三次的神作，终于耐住自己 看完了，似乎 也看懂了"
1292064,楚门的世界,1998,美国,"剧情,科幻",9.4,2018380,10,https://movie.douban.com/subject/1292064/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p479682972.jpg,posters/1292064.jpg,彼得·威尔,金·凯瑞 / 劳拉·琳妮 / 艾德·哈里斯 / 诺亚·艾默里奇 / 娜塔莎·麦克艾霍恩 / 保罗·吉亚玛提 / 彼得·克劳斯 / 霍兰德·泰勒 / 菲利普·贝克·霍尔 / 哈里·谢尔,,103分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【Irene.Ho · 力荐】
拟态环境的最佳演绎！

【小早川濑那 · 力荐】
大学早就看过，补

【Backlight · 推荐】
好看，但是没有很打动我

【不吃青椒喔o · 还行】
设定新颖有深意，但节奏偏平缓，结局略显理想化，对现实的讽刺力度稍显不足。"
1295124,辛德勒的名单,1993,美国,"剧情,历史,战争",9.5,1246912,11,https://movie.douban.com/subject/1295124/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p492406163.jpg,posters/1295124.jpg,史蒂文·斯皮尔伯格,连姆·尼森 / 本·金斯利 / 拉尔夫·费因斯 / 卡罗琳·古多尔 / 乔纳森·萨加尔 / 艾伯丝·戴维兹 / 马尔戈萨·格贝尔 / 马克·伊瓦涅 / 碧翠斯·马科拉 / 安德烈·瑟韦林,,195分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【agnes. · 力荐】
最后果然战争结束了就事业屡屡失败！人不要随便毒奶自己！

【momo · 力荐】
在看完《钢琴家》之后再看此片，从另一个视角补充了二战的那段历史，如果说《钢琴家》是生活在波兰的犹太人中最幸运的人，《辛德勒的名单》就是辛德勒为这些最不幸的人，1200犹太人用金钱刻下闪闪发光的名单。
他在最开始就是个精明的商人，很有人格魅力，也很聪明，就像他自己所说的，在战时他才能发财，而战后他的生意屡屡破产。但是能够在战时，这样激发出人的另一面的时候，他却激发了善的一面，真的很好了，他真的是个非常伟大的人。
黑白片完全没有削弱此片的魅力，反而是将色彩发挥到了极致，那一抹红色出现在镜头里，相信没有人不会为之动容，那就是生命的颜色啊。
想到现在以色列却是反过来的，可能人就是这样吧，战争永不停歇。但是在灾难面前所发挥出人性的光辉，也那样令人动容。
                   愿世界和平

【momo · 力荐】
知道剧情是什么但结局辛德勒要去流亡那里还是看哭了🥲“救人一命 如救苍生”

【退耕还林payjoe · 力荐】
斯皮尔伯格太会用镜头语言！最记得那个小姑娘红色连衣裙！"
3011091,忠犬八公的故事,2009,美国 英国,剧情,9.4,1542774,12,https://movie.douban.com/subject/3011091/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2587099240.jpg,posters/3011091.jpg,拉斯·霍尔斯道姆,理查·基尔 / 莎拉·罗默尔 / 琼·艾伦 / 罗比·萨布莱特 / 艾瑞克·阿瓦利 / 田川洋行 / 杰森·亚历山大 / 罗伯特·卡普荣 / 凯文·德科斯泰 / 高岛彩,,93分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【抹茶双拼甜筒 · 力荐】
很打动人心，让我审慎思考了一下到底要不要养宠物。毕竟人的世界很大，宠物不是唯一，但是宠物的世界很小，可能主人就是唯一。

【一般路过） · 推荐】
小学老师再课堂上放过

【雪化石】
补

【别管simer · 推荐】
世间最纯粹的忠诚，从来都不求回报。
 
八公用一生的等候告诉我们：它把主人当成了全世界，一段相伴，便是余生执念。人来人往的车站，岁月匆匆流逝，所有人都慢慢遗忘，只有它守着最初的约定，风雨无阻，等了一年又一年。
 
人心易变，可狗狗的爱意却无比赤诚。它不懂生死离别，只记得每天要等那个人回家；不懂世事无常，只认定了一生一世的陪伴。这份笨拙又深沉的忠诚，温柔又催泪，也让我们明白：陪伴是最长情的告白，真心从来无需言语，只愿坚守到底。"
1292001,海上钢琴师,1998,意大利,"剧情,音乐",9.3,1879014,13,https://movie.douban.com/subject/1292001/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2914698334.jpg,posters/1292001.jpg,朱塞佩·托纳多雷,蒂姆·罗斯 / 普路特·泰勒·文斯 / 比尔·努恩 / 克兰伦斯·威廉姆斯三世 / 梅兰尼·蒂埃里 / 皮特·沃恩 / 尼尔·奥布赖恩 / 阿尔贝托·巴斯克斯 / 加布里埃莱·拉维亚 / 科里·巴克,,120分钟(国际版),,https://movie.douban.com/top250,2026-05-06 14:00:05,"【Ardent · 力荐】
好像看见了曾经那个怯弱的me。

【豆友MKHoomMzrs · 力荐】
他从未下过船，我从未上过船
男主的扔帽子和喜欢反悔的人设

【豆友r1JeTzjhpI · 还行】
疑惑，可惜

【贞漂亮 · 力荐】
the world is a ship that is too big
电影就是我的精神世界"
25662329,疯狂动物城,2016,美国,"喜剧,动画,冒险",9.3,2319024,14,https://movie.douban.com/subject/25662329/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2924128964.jpg,posters/25662329.jpg,拜伦·霍华德 / 瑞奇·摩尔 / 杰拉德·布什,金妮弗·古德温 / 杰森·贝特曼 / 伊德瑞斯·艾尔巴 / 珍妮·斯蕾特 / 内特·托伦斯 / 邦妮·亨特 / 唐·雷克 / 汤米·钟 / J·K·西蒙斯 / 奥克塔维亚·斯宾瑟,,109分钟(中国大陆),,https://movie.douban.com/top250,2026-05-06 14:00:05,"【nonsense · 力荐】
10年前商业动画还有这种细糠。老少皆宜，雅俗共赏。每一个角色都有笑点，每一个笑点都是伏笔或隐喻。是给孩子们的美国梦童话，也是给成年人的政治寓言。
“所有动物生而平等，但有些动物比其他动物更平等。”Zootopia的角度更深刻：当弱势边缘群体反过来利用自己的身份标签，换取福利、夺取权力，这种初衷是平等公正的身份政治，是不是矫枉过正了？
电影只能给出童话般的解决方案：真正的包容不是消灭差异，也不是给予特权，而是打破偏见。每个人都不能被标签所定义，“everyone can be everything”。
世界不完美，才需要同样不完美的我们来keep trying, keep on making new mistakes.

【红 · 力荐】
好看,色彩很明亮,音乐也很好听

【花开富贵 · 推荐】
好喜欢里面那只树懒

【梆两拳 · 力荐】
很喜欢！！！"
3793023,三傻大闹宝莱坞,2009,印度,"剧情,喜剧,爱情,歌舞",9.2,2077916,15,https://movie.douban.com/subject/3793023/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p579729551.jpg,posters/3793023.jpg,拉吉库马尔·希拉尼,阿米尔·汗 / 卡琳娜·卡普尔 / 马达范 / 沙尔曼·乔希 / 奥米·瓦依达 / 博曼·伊拉尼 / 莫娜·辛格 / 拉杰夫·拉宾德拉纳特安 / 阿里·法扎勒 / 帕里卡沙特.萨赫尼,,171分钟(印度),,https://movie.douban.com/top250,2026-05-06 14:00:05,"【豆友293560881 · 推荐】
太棒了！ 我爱上了别人的爱情，并为此乐此不彼，所以希望他们的美好能持续下去。即便是知己，也希望天天能看到，直到我七老八十时，也能跟年轻的孩子说，我见过真情，虽然那真情是别人的，但真的存在过！何其有幸见过最美的感情，我虽是旁观者却也含着泪。当他的温柔遇上他眼底的热烈，一切都刚刚好！或许我不能名正言顺的爱你，但我可以随时把你挂在嘴边。

【snna · 力荐】
片名翻译相关度好低，印度拍爽文确实有一手

【一点点点点点点 · 推荐】
笑泪交织，用幽默戳破教育痛点，友情与梦想温暖治愈，堪称经典励志佳作。

【_utternonsense · 推荐】
也是高中看的～"
2131459,机器人总动员,2008,美国,"科幻,动画,冒险",9.3,1492929,16,https://movie.douban.com/subject/2131459/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1461851991.jpg,posters/2131459.jpg,安德鲁·斯坦顿,本·贝尔特 / 艾丽莎·奈特 / 杰夫·格尔林 / 佛莱德·威拉特 / 西格妮·韦弗 / MacInTalk / 约翰·拉森贝格 / 凯茜·纳基麦 / 泰迪·牛顿 / 鲍伯·伯根,,98分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【生活才是必選項 · 力荐】
好有❤️的机器人🤖

【梆两拳 · 力荐】
跟前男友在手机上一起看的 很可爱

【不读正经书的 · 推荐】
萌……

【茶色玻璃 · 力荐】
2008年的时候看过，2026年再重温，依旧很感动～"
1291549,放牛班的春天,2004,法国 瑞士 德国,"剧情,音乐",9.3,1473504,17,https://movie.douban.com/subject/1291549/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2884280708.jpg,posters/1291549.jpg,克里斯托夫·巴哈蒂,让-巴蒂斯特·莫尼耶 / 热拉尔·朱尼奥 / 弗朗索瓦·贝莱昂 / 凯德·麦拉德 / 让-保罗·博奈雷 / 雅克·贝汉 / 玛丽·布奈尔 / 马克桑斯·贝汉 / 格雷戈里·加迪诺尔 / 托马斯·布伦门塔尔,,97分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【Jenny · 力荐】
“我们是朋友嘛”
“当然，为什么这么问？”
“5加3等于几”
“53”
“真的吗？”
“真的”

【栀 · 还行】
补四月底看的
第一次看是小学音乐课呢 
记得很好看 实际也是挺感动

【贞漂亮 · 力荐】
星期六的下午 马修来接阿贝贝和他的小熊回家了

【Iris.eben · 推荐】
簡單的攝法 溫暖的故事 舒服的影調"
1307914,无间道,2002,中国香港,"剧情,犯罪,惊悚",9.3,1564660,18,https://movie.douban.com/subject/1307914/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2597979873.jpg,posters/1307914.jpg,刘伟强 / 麦兆辉,刘德华 / 梁朝伟 / 黄秋生 / 曾志伟 / 陈慧琳 / 郑秀文 / 陈冠希 / 余文乐 / 萧亚轩 / 林家栋,,101分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【vive la france🎆 · 推荐】
classic

【云别青山 · 力荐】
用不长的篇幅讲好了一个精彩故事，干脆利落又好有嚼劲。警校门口分出两条岔路，没有一条是平坦大道。看得我梁朝伟瘾大发，刘在梁面前黯然失色了。

【心中弟城 · 力荐】
有内鬼，终止交易

【四野子 · 推荐】
谁来拯救陈永仁的人生"
1296141,控方证人,1957,美国,"剧情,犯罪,悬疑,惊悚",9.6,743116,19,https://movie.douban.com/subject/1296141/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2927451337.jpg,posters/1296141.jpg,比利·怀尔德,泰隆·鲍华 / 玛琳·黛德丽 / 查尔斯·劳顿 / 埃尔莎·兰彻斯特 / 约翰·威廉姆斯 / 亨利·丹尼尔 / 伊安·沃尔夫 / 托林·撒切尔 / 诺玛·威登 / 尤娜·奥康纳,,116分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【难受的炒米粉 · 力荐】
被朋友安利的，以为反转是这样的，没想到还有一个更大的反转

【小怪兽👾 · 力荐】
每个人物都好生动，老片子也太耐看了

【小河 · 力荐】
完全意料之外

【momo · 力荐】
最后真是反转再反转！惊！"
20495023,寻梦环游记,2017,美国,"喜剧,动画,奇幻,音乐",9.1,1988674,20,https://movie.douban.com/subject/20495023/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2461812747.jpg,posters/20495023.jpg,李·昂克里奇 / 阿德里安·莫利纳,安东尼·冈萨雷斯 / 盖尔·加西亚·贝纳尔 / 本杰明·布拉特 / 阿兰娜·乌巴赫 / 芮妮·维克托 / 杰米·卡米尔 / 阿方索·阿雷奥 / 赫伯特·西古恩萨 / 加布里埃尔·伊格莱西亚斯 / 隆巴多·博伊尔,,105分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【L. · 推荐】
好看！皮克斯太夯了！

【情人 · 力荐】
死亡并不是终点 遗忘才是

【zichumy · 推荐】
这部是我最喜欢得电影！看一次哭一次那种呜呜 一直不理解为什么中文翻译不能保留coco这个词

【小乖兔娇娇 · 较差】
生死不是终点，遗忘才是，温柔治愈又满是亲情与梦想的满分动画。"
1292213,大话西游之大圣娶亲,1995,中国香港 中国大陆,"喜剧,爱情,奇幻,古装",9.2,1709224,21,https://movie.douban.com/subject/1292213/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2455050536.jpg,posters/1292213.jpg,刘镇伟,周星驰 / 吴孟达 / 朱茵 / 蔡少芬 / 蓝洁瑛 / 莫文蔚 / 罗家英 / 刘镇伟 / 陆树铭 / 李健仁,,95分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【JTTQQ · 推荐】
爱一人，负众生；舍金箍，不能救你。纵使相逢，终究错过。

【小朋友看世界 · 力荐】
经典永不过时，嬉笑皆是心酸！年少看不懂情深，再看满是遗憾，句句戳心！

【随便起的name · 力荐】
太超前，太经典

【星空下的向日葵 · 力荐】
2026.5.5，多年之后终于看完了。年轻的朱茵是真的很美啊！一生所爱这个配乐和变奏也都是顶级。那个年代写这种轮回穿越的剧本还是有点超前的，剧情上也没什么明显的漏洞。最后的片段以前看了很多次了每次看还是挺难过的，这次完整地看完电影，感觉比以前更多了点无力感，爱上一个不可能的人注定是苍白的"
5912992,熔炉,2011,韩国,剧情,9.3,1036033,22,https://movie.douban.com/subject/5912992/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1363250216.jpg,posters/5912992.jpg,黄东赫,孔刘 / 郑裕美 / 金贤秀 / 郑仁絮 / 白承焕 / 张矿 / 金民尚 / 林贤成 / 金周灵 / 严孝燮,,125分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【加斯珀哥哥 · 力荐】
15年前的电影，我们一路奋战，不是为了改变世界，而是不为了让世界改变我们。

【yu · 力荐】
我们一路奋战 不是为了改变世界 而是让世界不要改变我们

【火星公子 · 推荐】
不敢再看第二遍，给我内心留下了阴影，但是这是部好电影，需要有这样的电影来展现社会的黑暗丑陋

【完蛋鲵 · 力荐】
😄😄😄别搞我了……嘎巴一下看死了"
6786002,触不可及,2011,法国,"剧情,喜剧",9.3,1295730,23,https://movie.douban.com/subject/6786002/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1454261925.jpg,posters/6786002.jpg,奥利维埃·纳卡什 / 埃里克·托莱达诺,弗朗索瓦·克鲁塞 / 奥玛·希 / 安娜·勒尼 / 奥德雷·弗勒罗 / 约瑟芬娜·德·摩 / 克洛蒂尔德·莫莱特 / 阿尔芭·贝露琪 / 萨丽马特·卡马特 / 格雷戈瓦·奥斯特曼 / 多米尼克·达吉尔,,112分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【TTiany · 推荐】
或许看过？

【爱好和平 · 推荐】
这个黑人好搞笑

【花开富贵 · 推荐】
影片最动人的地方，是最后两个人重新面对自己本来的生命，让自己的生命继续得到幸福的继续。那么这是一段，好的，感人的，值得让人真珍藏一辈子的友谊

【速度の王 · 力荐】
看完爱上主题钢琴曲"
1291841,教父,1972,美国,"剧情,犯罪",9.3,1107228,24,https://movie.douban.com/subject/1291841/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p616779645.jpg,posters/1291841.jpg,弗朗西斯·福特·科波拉,马龙·白兰度 / 阿尔·帕西诺 / 詹姆斯·肯恩 / 理查德·S·卡斯特尔诺 / 罗伯特·杜瓦尔 / 斯特林·海登 / 约翰·马利 / 理查德·康特 / 艾尔·勒提埃里 / 黛安·基顿,,175 分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【Memory Zhou · 力荐】
it is grand
3个小时，还需要再专心看一遍

【zy · 力荐】
值得多刷

【得得得 · 力荐】
有些镜头没看懂，但是挺震撼我的，还想看第二遍。

【不自知 · 力荐】
它在讲一个很长的故事，从热闹的婚礼到被合上的门，让人愿意花一个下午细细品味。"
1293172,末代皇帝,1987,英国 意大利 中国大陆 法国,"剧情,传记,历史",9.3,1028943,25,https://movie.douban.com/subject/1293172/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p452089833.jpg,posters/1293172.jpg,贝纳尔多·贝托鲁奇,尊龙 / 陈冲 / 邬君梅 / 彼得·奥图尔 / 英若诚 / 吴涛 / 黄自强 / 丹尼斯·邓 / 坂本龙一 / 马吉·汉,,163分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【DiamondJiessie · 推荐】
构图、色彩、配乐都很精妙，整体看下来还是很压抑，戏台搭好，呼啦啦来了一群人又呼啦啦退场。

【柳荷心 · 推荐】
从长春回来重温此片，溥仪一生真的很哀伤，生不逢时，赶上时代的洪流

【挞儿是小孩 · 力荐】
肯定是看完了的

【电子羊Eleven · 力荐】
最后一位在这里登记的是清朝皇帝爱新觉罗，他那时三岁，卒于一九六七年。
最后，紫禁城里导游短短的一句解说词，带过了他波澜壮阔的一生。"
1295038,哈利·波特与魔法石,2001,美国 英国,"奇幻,冒险",9.2,1422892,26,https://movie.douban.com/subject/1295038/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2913781448.jpg,posters/1295038.jpg,克里斯·哥伦布,丹尼尔·雷德克里夫 / 艾玛·沃森 / 鲁伯特·格林特 / 艾伦·瑞克曼 / 玛吉·史密斯 / 汤姆·费尔顿 / 伊恩·哈特 / 理查德·哈里斯 / 约翰·赫特 / 罗彼·考特拉尼,,152分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【豆友IOvHVAQS5I · 力荐】
看过好几遍了，真的好看

【热可可 · 推荐】
好明亮

【不甜不要钱 · 力荐】
电影前三部最好看了 给小小的一些魔法震撼

【momo · 力荐】
三个小朋友都有各自的高光 很棒"
1849031,当幸福来敲门,2006,美国,"剧情,传记,家庭",9.1,1687930,27,https://movie.douban.com/subject/1849031/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1312700628.jpg,posters/1849031.jpg,加布里埃莱·穆奇诺,威尔·史密斯 / 贾登·史密斯 / 坦迪·牛顿 / 布莱恩·豪威  / 詹姆斯·凯伦 / 丹·卡斯泰兰尼塔 / 柯特·富勒 / 塔卡尤·费舍尔 / 凯文·韦斯特 / 乔治·张,,117分钟,,https://movie.douban.com/top250,2026-05-06 14:00:05,"【远方的诗 · 力荐】
top250每个都是有极大含金量的，而且都是关于人生、救赎、奋斗、励志、温情之类的，每个人的人生总有低谷，但只要肯努力，终将迎来曙光，希望每个人都能带孩子温习这部片子！

【vikili · 力荐】
这部电影特别真实，看完整个人感触很深。男主生活穷困潦倒，生意不顺、妻子离开，只能带着儿子四处漂泊，甚至露宿地铁站。日子满是心酸坎坷，可他从没轻易认输。
一边辛苦养家，一边咬牙努力争取工作机会，再苦再累也始终坚守底线，用心守护孩子。影片没有刻意煽情，却道尽普通人生活的不易。幸福从不会凭空降临，所有光鲜背后都是默默坚持，只要踏实拼搏，终会熬过苦难迎来曙光。
（148字）

【豆豆萁 · 力荐】
其实只要有付出有努力就会有收获，哪怕是一点点。

【星光不负赶路人 · 力荐】
影片没有刻意煽情，用真实的苦难与坚守，诠释了幸福的真谛。每一份咬牙坚持的时光，都是在靠近幸福，平凡人的奋斗最是动人。"
